[run number],vote-portion-strategic,utility-distribution,number-of-voters,perceived-utility-stdev,proportion-of-strategic-voters,minority-power,y-axis,x-axis,QV?,number-of-issues,issues-correlation,correlate-n-issues,[step],item 0 total-payoff-per-issue,first issue average payoff
19402,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.786859128,0.059
19403,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.387230608,0.059
19404,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.286855147,0.059
19405,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.532525042,0.059
19406,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.120100783,0.059
19407,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.027173649,0.059
19408,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.33973591,0.059
19409,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.829611146,0.059
19412,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.054733337,0.059
19410,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.513144356,0.059
19413,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.178143544,0.059
19414,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.018088804,0.059
19411,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.20982166,0.059
19416,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.822985109,0.059
19415,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.798836549,0.059
19417,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.19068064,0.059
19419,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.727034732,0.059
19418,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.24942496,0.059
19420,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.721758553,0.059
19421,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.009631293,0.059
19422,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.586049653,0.059
19423,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.04316988,0.059
19425,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.387911286,0.059
19426,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.452764062,0.059
19427,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.286643383,0.059
19428,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.057634828,0.059
19429,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.395557208,0.059
19430,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.293492798,0.059
19424,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.06225075,0.059
19431,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.202457013,0.059
19432,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.402559315,0.059
19433,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.380079249,0.059
19434,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.176051097,0.059
19435,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.319490837,0.059
19436,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.358111029,0.059
19437,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.442208476,0.059
19438,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.022878044,0.059
19439,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.71781819,0.059
19440,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.370311082,0.059
19442,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.532776178,0.059
19441,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.040460114,0.059
19443,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.165529782,0.059
19444,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.633646636,0.059
19445,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.293111102,0.059
19447,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.222977386,0.059
19448,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.142810213,0.059
19451,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.340904368,0.059
19450,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.68025338,0.059
19446,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.042971258,0.059
19449,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.32684221,0.059
19452,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.78839756,0.059
19453,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.710143854,0.059
19454,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.172370272,0.059
19455,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.471468018,0.059
19456,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.297037331,0.059
19457,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.231355192,0.059
19459,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.458333249,0.059
19458,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.018414579,0.059
19460,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.119429028,0.059
19461,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.607733879,0.059
19462,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.046405167,0.059
19463,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.022069706,0.059
19465,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.305945052,0.059
19464,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.142096884,0.059
19466,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.264595334,0.059
19468,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.018060058,0.059
19467,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.556147671,0.059
19469,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.525385718,0.059
19470,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.275351791,0.059
19471,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.511442853,0.059
19473,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.051544328,0.059
19472,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.423284387,0.059
19474,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.304338932,0.059
19475,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.007941826,0.059
19477,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.700932702,0.059
19476,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.737462894,0.059
19478,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.250418629,0.059
19479,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.76119511,0.059
19480,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.624183219,0.059
19481,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.313072414,0.059
19482,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.152188818,0.059
19483,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.511858089,0.059
19484,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.455423032,0.059
19485,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.440029677,0.059
19486,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.735587515,0.059
19487,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.052484858,0.059
19488,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.380072612,0.059
19489,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.417939799,0.059
19490,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.212561466,0.059
19491,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.058249186,0.059
19492,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.820792466,0.059
19494,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.777410541,0.059
19495,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.427745926,0.059
19496,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.378160643,0.059
19497,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.614398908,0.059
19493,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.456399638,0.059
19498,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.413571974,0.059
19499,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.221781434,0.059
19500,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.711060577,0.059
19501,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.230321314,0.059
19502,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.490760782,0.059
19504,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.498617528,0.059
19503,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.587761835,0.059
19505,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.507622999,0.059
19506,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.027840787,0.059
19507,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.146738413,0.059
19508,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.432767326,0.059
19509,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.625650724,0.059
19511,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.168359446,0.059
19512,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.430207573,0.059
19510,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.104789545,0.059
19514,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.431578635,0.059
19513,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.435104726,0.059
19515,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.136852256,0.059
19516,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.759268523,0.059
19517,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.596415949,0.059
19519,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.152468678,0.059
19520,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.659516227,0.059
19518,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.590678005,0.059
19522,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.190004653,0.059
19521,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.659612097,0.059
19523,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.730932119,0.059
19525,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.210076784,0.059
19524,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.094612902,0.059
19526,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.489521458,0.059
19527,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.802608992,0.059
19528,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.744431752,0.059
19530,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.637454092,0.059
19531,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.150816045,0.059
19529,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.133649153,0.059
19532,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.60212905,0.059
19533,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.548797381,0.059
19534,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.209430214,0.059
19535,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.05531558,0.059
19536,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.005686388,0.059
19537,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.435721524,0.059
19538,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.605474954,0.059
19539,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.40001595,0.059
19540,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.211638294,0.059
19541,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.516569479,0.059
19542,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.2027524,0.059
19543,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.54248273,0.059
19544,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.194024958,0.059
19545,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.308515861,0.059
19546,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.461765738,0.059
19548,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.227289153,0.059
19549,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.860647547,0.059
19550,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.387568607,0.059
19551,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.780734146,0.059
19547,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.342113453,0.059
19552,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.192028944,0.059
19553,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.849657149,0.059
19554,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.501083895,0.059
19555,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.509024102,0.059
19556,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.750714965,0.059
19557,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.19254575,0.059
19558,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.604380634,0.059
19560,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.510403162,0.059
19559,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.44556328,0.059
19561,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.757787833,0.059
19563,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.143672855,0.059
19562,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.221040468,0.059
19564,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.831122328,0.059
19565,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.029738076,0.059
19566,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.603735583,0.059
19567,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.342327655,0.059
19569,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.615019128,0.059
19568,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.335088238,0.059
19570,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.766413068,0.059
19571,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.44466835,0.059
19572,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.057878433,0.059
19573,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.013589693,0.059
19574,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.046218315,0.059
19575,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.746627959,0.059
19576,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.351845047,0.059
19578,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.465690869,0.059
19579,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.818192569,0.059
19577,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.702384405,0.059
19580,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.495894114,0.059
19581,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.118893067,0.059
19582,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.007227406,0.059
19583,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.259814645,0.059
19584,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.855441404,0.059
19585,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.303623784,0.059
19586,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.666301477,0.059
19589,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.318691903,0.059
19587,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.464345577,0.059
19588,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.773631216,0.059
19590,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.680253431,0.059
19591,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.3287472,0.059
19592,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.667939998,0.059
19593,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.310785737,0.059
19594,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.531396385,0.059
19597,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.095236557,0.059
19595,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.512969195,0.059
19598,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.499860573,0.059
19596,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.234244818,0.059
19599,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.517703821,0.059
19600,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.681168531,0.059
19601,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.033510027,0.059
19602,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.208543432,0.059
19604,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,0.137373352,0.059
19603,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.655363613,0.059
19605,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.766462646,0.059
19607,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.67295929,0.059
19606,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.530005514,0.059
19608,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.263058536,0.059
19610,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.34168289,0.059
19609,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.149400649,0.059
19613,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.59539023,0.059
19612,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.295508326,0.059
19611,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.687949381,0.059
19614,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.794133241,0.059
19615,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.750082965,0.059
19616,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.073591127,0.059
19617,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.714185741,0.059
19618,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.345991387,0.059
19620,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.677585876,0.059
19619,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.039936469,0.059
19621,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.95,10,1,-0.073140241,0.059
